exam_year,state,city,center_name,center_id,total_students,above_600_marks,above_700_marks,center_average_marks,center_median_marks,state_average_marks,state_median_marks,national_average_marks,national_median_marks,Ultra_High_Score_Ratio,High_Score_Ratio,Center_v_National_Gap,Center_v_State_Gap,Center_Std_Dev,Center_Skewness,Center_Kurtosis
2024,Maharashtra,Nashik,Vidya Prabodhini Prashala Cbse,311319,465,9,0,170.63,111.0,202.28,148,217.16,163,0.0,0.01935483870967742,-46.53,-31.650000000000006,156.82,1.371,1.098
2024,Maharashtra,Nagpur,K. John Public School,311114,580,13,0,207.66,156.5,202.28,148,217.16,163,0.0,0.022413793103448276,-9.5,5.3799999999999955,156.746,1.035,0.251
2024,Maharashtra,Parbhani,Sarang Swami Vidyalay Parbhani,313015,209,1,0,173.0,129.0,202.28,148,217.16,163,0.0,0.004784688995215311,-44.16,-29.28,145.408,1.191,0.685
2024,Maharashtra,Bhandara,Sunflag School,312301,494,5,0,170.2,129.0,202.28,148,217.16,163,0.0,0.010121457489878543,-46.96000000000001,-32.08000000000001,137.849,1.257,1.127
2024,Maharashtra,Bhandara,Podar International School,312308,172,1,0,171.22,137.0,202.28,148,217.16,163,0.0,0.005813953488372093,-45.94,-31.060000000000002,130.411,0.997,0.326
2024,Maharashtra,Palghar,Atomic Energy Central Sch No.2,312906,385,6,0,171.83,120.0,202.28,148,217.16,163,0.0,0.015584415584415584,-45.329999999999984,-30.44999999999999,146.799,1.388,1.33
2024,Maharashtra,Akola,Bhikamchand Khandelwal Vidyalaya,310209,354,13,0,217.18,154.0,202.28,148,217.16,163,0.0,0.03672316384180791,0.020000000000010232,14.900000000000006,176.254,0.859,-0.399
2024,Maharashtra,Kolhapur,Vivekanand College,310807,468,22,1,227.4,173.5,202.28,148,217.16,163,0.002136752136752137,0.049145299145299144,10.240000000000009,25.120000000000005,173.546,0.93,-0.117
2024,Maharashtra,Nagpur,Ira International School,311122,468,14,0,204.2,147.5,202.28,148,217.16,163,0.0,0.029914529914529916,-12.960000000000008,1.9199999999999875,163.798,1.023,0.174
2024,Maharashtra,Nashik,Kendriya Vidyalaya No.I Devlali,311310,488,8,0,174.51,121.0,202.28,148,217.16,163,0.0,0.01639344262295082,-42.650000000000006,-27.77000000000001,148.011,1.259,0.93
2024,Maharashtra,Palghar,St. Stanislaus Int. School And Junior College,312901,802,17,0,166.59,116.0,202.28,148,217.16,163,0.0,0.02119700748129676,-50.56999999999999,-35.69,146.158,1.463,1.752
2024,Maharashtra,Ratnagiri,Finolex Academy Of Management And Technology,312102,390,2,0,182.08,138.5,202.28,148,217.16,163,0.0,0.005128205128205128,-35.079999999999984,-20.19999999999999,141.7,1.133,0.611
2024,Maharashtra,Nashik,Matoshri Education Soceity Matoshri Institute Of Technology Dhanore Nashik,311317,449,6,0,161.42,105.0,202.28,148,217.16,163,0.0,0.013363028953229399,-55.74000000000001,-40.860000000000014,143.751,1.371,1.313
2024,Maharashtra,Nagpur,Royal Gondwana Public School,311125,375,5,0,196.31,142.0,202.28,148,217.16,163,0.0,0.013333333333333334,-20.849999999999994,-5.969999999999999,157.351,1.043,0.203
2024,Maharashtra,Pune,Priyadarshani Senior Secondary School,311522,487,24,2,241.11,185.0,202.28,148,217.16,163,0.004106776180698152,0.053388090349075976,23.950000000000017,38.83000000000001,178.41,0.827,-0.377
2024,Maharashtra,Solapur,"N.B. Navale Sinhgad College Of Engineering, Kegaon-Solapur",311710,473,10,0,189.27,125.0,202.28,148,217.16,163,0.0,0.021141649048625793,-27.889999999999986,-13.009999999999991,159.005,1.098,0.327
2024,Maharashtra,Gadchiroli,School Of Scholars,312505,328,2,0,182.63,127.5,202.28,148,217.16,163,0.0,0.006097560975609756,-34.53,-19.650000000000006,143.148,1.008,0.208
2024,Maharashtra,Aurangabad (Mr),Mgms Jawaharlal Nehru Engineering College,310404,899,21,0,194.78,130.0,202.28,148,217.16,163,0.0,0.02335928809788654,-22.379999999999995,-7.5,164.423,1.065,0.229
2024,Maharashtra,Buldhana,"Aided High School & Junior College,",310609,280,7,0,159.53,98.0,202.28,148,217.16,163,0.0,0.025,-57.629999999999995,-42.75,151.348,1.557,1.905
2024,Maharashtra,Nandurbar,Ahinsa International School,312708,355,2,0,105.76,65.0,202.28,148,217.16,163,0.0,0.005633802816901409,-111.39999999999999,-96.52,113.379,2.058,4.493
2024,Maharashtra,Aurangabad (Mr),Deogiri Institute Of Engineering And Management Studies,310403,953,21,1,186.88,136.0,202.28,148,217.16,163,0.001049317943336831,0.023084994753410283,-30.28,-15.400000000000006,159.522,1.087,0.403
2024,Maharashtra,Gadchiroli,Shivaji High School And Junior College,312502,444,6,0,169.44,112.0,202.28,148,217.16,163,0.0,0.013513513513513514,-47.72,-32.84,147.938,1.323,1.082
2024,Maharashtra,Solapur,Podar Intnernational School,311717,284,4,0,188.65,138.0,202.28,148,217.16,163,0.0,0.014084507042253521,-28.50999999999999,-13.629999999999995,155.809,1.076,0.447
2024,Maharashtra,Pune,Pm Shri Kendriya Vidyalaya No. 1,311525,489,14,0,227.72,167.0,202.28,148,217.16,163,0.0,0.028629856850715747,10.560000000000002,25.439999999999998,172.232,0.841,-0.355
2024,Maharashtra,Nandurbar,"Eklavya Vidyalaya & J.G.Natawadkar Jr.College, Nandurbar",312706,374,0,0,95.97,64.0,202.28,148,217.16,163,0.0,0.0,-121.19,-106.31,98.252,1.753,2.908
2024,Maharashtra,Buldhana,N.V. Chinmaya Vidyalaya Shegaon Buldhana Mr,310607,308,2,0,163.89,115.5,202.28,148,217.16,163,0.0,0.006493506493506494,-53.27000000000001,-38.390000000000015,138.144,1.321,1.373
2024,Maharashtra,Aurangabad (Mr),"Hi-Tech Institute Of Technology,Aurangabad",310435,238,3,0,192.14,138.0,202.28,148,217.16,163,0.0,0.012605042016806723,-25.02000000000001,-10.140000000000015,157.178,1.004,0.176
2024,Maharashtra,Pune,Smt. Kashibai Navale College Of Engineering,311513,568,17,1,226.1,176.5,202.28,148,217.16,163,0.0017605633802816902,0.03169014084507042,8.939999999999998,23.819999999999993,166.553,0.89,-0.059
2024,Maharashtra,Pune,Pune Vidyarthi Grihas College Of Science And Technology,311514,587,22,2,219.14,169.0,202.28,148,217.16,163,0.0034071550255536627,0.04088586030664395,1.9799999999999898,16.859999999999985,163.5,1.035,0.282
2024,Maharashtra,Aurangabad (Mr),"Gaikwad Global School, Aurangabad",310432,353,6,0,196.4,129.0,202.28,148,217.16,163,0.0,0.0169971671388102,-20.75999999999999,-5.8799999999999955,161.055,0.996,-0.012
2024,Maharashtra,Nandurbar,G.T.P. College,312701,588,3,0,105.09,65.0,202.28,148,217.16,163,0.0,0.00510204081632653,-112.07,-97.19,110.943,2.092,5.044
2024,Maharashtra,Kolhapur,Sanjay Ghodawat Institute,310801,1181,47,1,215.12,159.0,202.28,148,217.16,163,0.000846740050804403,0.04064352243861134,-2.039999999999992,12.840000000000003,169.474,1.0,0.05
2024,Maharashtra,Nagpur,Somalwar School Nagpur Maharashtra,311124,400,11,0,208.38,155.0,202.28,148,217.16,163,0.0,0.0275,-8.780000000000001,6.099999999999994,164.575,0.915,-0.106
2024,Maharashtra,Nashik,Shri Neminath Jain Brahmacharyashramas College Of Engineering,311316,463,9,0,159.87,113.0,202.28,148,217.16,163,0.0,0.019438444924406047,-57.28999999999999,-42.41,143.205,1.505,1.914
2024,Maharashtra,Pune,B K Birla Centre For Education Shirgaon Pune Mr,311540,389,18,2,231.79,160.0,202.28,148,217.16,163,0.005141388174807198,0.05141388174807198,14.629999999999995,29.50999999999999,191.006,0.769,-0.639
2024,Maharashtra,Ratnagiri,Manes International Highschool Ratnagiri,312103,139,0,0,165.39,120.0,202.28,148,217.16,163,0.0,0.0,-51.77000000000001,-36.890000000000015,134.526,1.43,1.608
2024,Maharashtra,Palghar,Muljibhai Mehta International School,312907,370,6,0,175.26,122.0,202.28,148,217.16,163,0.0,0.016216216216216217,-41.900000000000006,-27.02000000000001,145.307,1.225,0.979
2024,Maharashtra,Kolhapur,New Model English School & Junior College,310806,471,13,1,214.06,154.0,202.28,148,217.16,163,0.0021231422505307855,0.029723991507430998,-3.0999999999999943,11.780000000000001,164.514,0.927,-0.058
2024,Maharashtra,Akola,Smt. Lrt College Of Commerce,310208,354,20,0,227.4,178.0,202.28,148,217.16,163,0.0,0.05649717514124294,10.240000000000009,25.120000000000005,176.038,0.902,-0.103
2024,Maharashtra,Ratnagiri,Podar International School Kuvarbav,312104,403,5,0,172.46,118.0,202.28,148,217.16,163,0.0,0.01240694789081886,-44.69999999999999,-29.819999999999993,141.11,1.347,1.369
2024,Maharashtra,Nashik,R. H. Sapat College Of Engineering Nashik,311311,493,6,0,164.35,114.0,202.28,148,217.16,163,0.0,0.012170385395537525,-52.81,-37.93000000000001,145.479,1.434,1.462
2024,Maharashtra,Nagpur,Gh Raisoni Public School,311123,469,9,3,212.42,160.0,202.28,148,217.16,163,0.006396588486140725,0.0255863539445629,-4.740000000000009,10.139999999999986,160.391,0.97,0.103
2024,Maharashtra,Nashik,Symbiosis School Nashik,311318,461,7,0,167.15,114.0,202.28,148,217.16,163,0.0,0.015184381778741865,-50.00999999999999,-35.129999999999995,146.259,1.426,1.398
2024,Maharashtra,Akola,Prabhat Kids School,310201,945,25,0,213.06,164.0,202.28,148,217.16,163,0.0,0.026455026455026454,-4.099999999999994,10.780000000000001,167.037,0.928,-0.09
2024,Maharashtra,Nagpur,Bhavans B P Vidya Mandir,311115,586,11,1,214.72,170.0,202.28,148,217.16,163,0.0017064846416382253,0.020477815699658702,-2.4399999999999977,12.439999999999998,159.768,0.886,-0.081
2024,Maharashtra,Parbhani,Gandhi Vidyalay Highschool Parbhani,313014,210,0,0,183.0,142.0,202.28,148,217.16,163,0.0,0.0,-34.16,-19.28,139.768,0.954,0.349
2024,Maharashtra,Sangli,Nav Krishna Valley School Sangli,311911,236,6,0,197.54,135.0,202.28,148,217.16,163,0.0,0.025423728813559324,-19.620000000000005,-4.740000000000009,160.307,1.121,0.438
2024,Maharashtra,Parbhani,Shri Shivaji Institute Of Engineering And Management Studies,313013,213,7,0,179.78,128.0,202.28,148,217.16,163,0.0,0.03286384976525822,-37.379999999999995,-22.5,158.362,1.297,1.084
2024,Maharashtra,Nagpur,School Of Scholars,311112,647,24,1,219.71,163.0,202.28,148,217.16,163,0.0015455950540958269,0.03863987635239567,2.5500000000000114,17.430000000000007,172.184,0.921,-0.188
2024,Maharashtra,Nashik,Gems English Medium School,311320,109,2,0,89.39,61.0,202.28,148,217.16,163,0.0,0.01834862385321101,-127.77,-112.89,107.882,3.765,17.08
2024,Maharashtra,Kolhapur,"New Polytechnic, Kolhapur",310808,471,16,0,225.15,183.0,202.28,148,217.16,163,0.0,0.03397027600849257,7.990000000000009,22.870000000000005,165.578,0.882,-0.041
2024,Maharashtra,Akola,School Of Scholars,310206,596,21,0,224.08,170.5,202.28,148,217.16,163,0.0,0.03523489932885906,6.920000000000016,21.80000000000001,173.73,0.861,-0.299
2024,Maharashtra,Palghar,Yash Vidya Niketan,312909,342,4,0,173.54,117.0,202.28,148,217.16,163,0.0,0.011695906432748537,-43.620000000000005,-28.74000000000001,147.799,1.366,1.181
2024,Maharashtra,Bhandara,Sunnys Spring Dale School,312307,212,2,0,158.62,114.0,202.28,148,217.16,163,0.0,0.009433962264150943,-58.53999999999999,-43.66,132.39,1.348,1.757
2024,Maharashtra,Jalgaon,Shinde International School,310710,472,7,0,159.0,111.5,202.28,148,217.16,163,0.0,0.014830508474576272,-58.16,-43.28,137.462,1.451,1.818
2024,Maharashtra,Mumbai,Manav Mandir''S Smt Npr Sheth Multipurpose High School,311060,186,7,0,209.7,157.0,202.28,148,217.16,163,0.0,0.03763440860215054,-7.460000000000008,7.4199999999999875,162.431,1.281,0.696
2024,Maharashtra,Malegaon,Rajiv Gandhi International Sr Secondary School,313505,243,10,0,207.07,147.0,202.28,148,217.16,163,0.0,0.0411522633744856,-10.090000000000003,4.789999999999992,169.244,0.94,-0.018
2024,Maharashtra,Nanded,"Lokmanya Arts Mahavidyalaya, Sonkhed, Tq Loha, Dist, Nanded",311252,236,4,0,232.75,175.5,202.28,148,217.16,163,0.0,0.01694915254237288,15.590000000000003,30.47,167.388,0.701,-0.609
2024,Maharashtra,Navi Mumbai,Podar International School Nerul Navi Mumbai Mr,311404,635,25,2,232.63,193.0,202.28,148,217.16,163,0.0031496062992125984,0.04251968503937008,15.469999999999999,30.349999999999994,164.43,0.915,0.108
2024,Maharashtra,Latur,Dr.Chandrabhanu Sonvane Jr.College Latur,310945,236,16,1,284.92,253.5,202.28,148,217.16,163,0.00423728813559322,0.07203389830508475,67.76000000000002,82.64000000000001,193.191,0.448,-1.016
2024,Maharashtra,Satara,Universal Knowledge School Satara Maharashtra,311609,258,5,0,188.52,125.0,202.28,148,217.16,163,0.0,0.01937984496124031,-28.639999999999986,-13.759999999999991,160.542,1.281,0.719
2024,Maharashtra,Navi Mumbai,Bal Bharati Public School,311403,720,20,0,223.0,181.0,202.28,148,217.16,163,0.0,0.027777777777777776,5.840000000000003,20.72,160.872,0.951,0.113
2024,Maharashtra,Malegaon,Vidya Vikas International School,313502,428,15,0,195.83,129.0,202.28,148,217.16,163,0.0,0.035046728971962614,-21.329999999999984,-6.449999999999989,165.483,1.056,0.177
2024,Maharashtra,Nanded,Indira Gandhi High School,311255,215,7,0,230.42,177.0,202.28,148,217.16,163,0.0,0.03255813953488372,13.259999999999991,28.139999999999986,173.386,0.854,-0.334
2024,Maharashtra,Mumbai,Padmabhushan Vasantdada Patil Pratishthan''S College Of Engineering,311058,207,6,0,222.43,182.0,202.28,148,217.16,163,0.0,0.028985507246376812,5.27000000000001,20.150000000000006,162.535,0.976,0.117
2024,Maharashtra,Latur,Late.Prayagbai Patil Jr.College,310942,287,10,0,259.71,236.0,202.28,148,217.16,163,0.0,0.03484320557491289,42.54999999999998,57.42999999999998,174.226,0.516,-0.753
2024,Maharashtra,Mumbai,Narayana E-Techno School,311051,257,8,1,208.96,161.0,202.28,148,217.16,163,0.0038910505836575876,0.03501945525291829,-8.199999999999989,6.680000000000007,163.446,1.039,0.321
2024,Maharashtra,Satara,Arvind Gavali College Of Engineering,311607,420,7,0,192.29,137.0,202.28,148,217.16,163,0.0,0.016666666666666666,-24.870000000000005,-9.990000000000009,154.848,1.134,0.523
2024,Maharashtra,Beed,Indira Gandhi Memorial Urdu High School & Junior College,310513,334,2,0,150.17,111.0,202.28,148,217.16,163,0.0,0.005988023952095809,-66.99000000000001,-52.110000000000014,123.474,1.425,1.869
2024,Maharashtra,Beed,Synergy National School Ambejogai Beed Mr,310514,280,3,0,162.45,122.0,202.28,148,217.16,163,0.0,0.010714285714285714,-54.71000000000001,-39.83000000000001,140.171,1.207,1.065
2024,Maharashtra,Mumbai,Friends'' Academy,311056,235,3,0,209.81,171.0,202.28,148,217.16,163,0.0,0.01276595744680851,-7.349999999999994,7.530000000000001,152.798,0.94,0.246
2024,Maharashtra,Latur,Dnyaneshwar Secondary & Higher Secondary School,310927,404,19,0,263.55,230.0,202.28,148,217.16,163,0.0,0.04702970297029703,46.390000000000015,61.27000000000001,181.153,0.543,-0.827
2024,Maharashtra,Thane,Seven Square Academy,311801,1008,31,0,201.28,152.0,202.28,148,217.16,163,0.0,0.030753968253968252,-15.879999999999995,-1.0,157.071,1.187,0.687
2024,Maharashtra,Latur,Sandipani Technical And Medical Education Institute,310918,498,22,1,259.9,221.5,202.28,148,217.16,163,0.002008032128514056,0.04618473895582329,42.73999999999998,57.619999999999976,184.945,0.547,-0.923
2024,Maharashtra,Nanded,Rajarshi Shahu Vidyalaya,311230,357,11,0,224.85,176.0,202.28,148,217.16,163,0.0,0.03081232492997199,7.689999999999998,22.569999999999993,173.215,0.817,-0.297
2024,Maharashtra,Mumbai,"N. G. Acharya And D. K. Marathe College Of Arts, Science And Commerce",311002,955,25,0,218.84,175.0,202.28,148,217.16,163,0.0,0.02617801047120419,1.6800000000000068,16.560000000000002,157.839,0.988,0.202
2024,Maharashtra,Washim,"Kanade International School , Washim",313309,189,3,0,185.97,134.0,202.28,148,217.16,163,0.0,0.015873015873015872,-31.189999999999998,-16.310000000000002,154.806,1.137,0.502
2024,Maharashtra,Nanded,Green Valley International School,311208,586,22,0,225.39,167.0,202.28,148,217.16,163,0.0,0.03754266211604096,8.22999999999999,23.109999999999985,170.666,0.87,-0.233
2024,Maharashtra,Thane,Holy Angels School,311806,516,4,1,181.86,141.0,202.28,148,217.16,163,0.001937984496124031,0.009689922480620155,-35.29999999999998,-20.419999999999987,138.086,1.185,0.926
2024,Maharashtra,Latur,Jijamata Kanya Prasala,310920,476,24,0,257.32,217.5,202.28,148,217.16,163,0.0,0.05042016806722689,40.16,55.03999999999999,178.919,0.538,-0.81
2024,Maharashtra,Mumbai,Sheth Karamshi Kanji Eng.School,311005,816,31,0,227.26,179.5,202.28,148,217.16,163,0.0,0.03799019607843137,10.099999999999994,24.97999999999999,168.974,0.922,-0.086
2024,Maharashtra,Nanded,Vasantrao Naik College,311237,354,8,0,206.58,161.5,202.28,148,217.16,163,0.0,0.022598870056497175,-10.579999999999984,4.300000000000011,160.588,0.822,-0.274
2024,Maharashtra,Amravati,Manibai Gujrathi High School,310311,424,8,2,188.14,142.5,202.28,148,217.16,163,0.0047169811320754715,0.02358490566037736,-29.02000000000001,-14.140000000000015,146.546,1.238,1.138
2024,Maharashtra,Latur,Maharastra Vidyalaya Nilanga,310916,494,30,0,275.95,244.5,202.28,148,217.16,163,0.0,0.06072874493927125,58.78999999999999,73.66999999999999,188.829,0.436,-1.008
2024,Maharashtra,Mumbai,M Ct Rajiv Gandhi Institute Of Technology,311033,402,17,0,222.07,163.5,202.28,148,217.16,163,0.0,0.04228855721393035,4.909999999999997,19.789999999999992,171.971,0.98,-0.056
2024,Maharashtra,Nanded,Iqra International English School,311201,850,31,1,223.79,175.0,202.28,148,217.16,163,0.001176470588235294,0.03764705882352941,6.6299999999999955,21.50999999999999,172.951,0.798,-0.338
2024,Maharashtra,Latur,Shri Tripura Junior Science College (New Building) Latur,310929,380,15,0,252.8,203.0,202.28,148,217.16,163,0.0,0.039473684210526314,35.640000000000015,50.52000000000001,181.261,0.675,-0.73
2024,Maharashtra,Latur,Yashwant Vidyalaya,310911,573,20,0,253.57,214.0,202.28,148,217.16,163,0.0,0.034904013961605584,36.41,51.28999999999999,178.125,0.578,-0.779
2024,Maharashtra,Nanded,Shri Dashmesh Jyot English Medium School & Junior College,311239,307,8,0,225.67,188.0,202.28,148,217.16,163,0.0,0.026058631921824105,8.509999999999991,23.389999999999986,164.62,0.806,-0.231
2024,Maharashtra,Ahmednagar,Chitrakoot International School,310112,344,6,0,142.93,90.5,202.28,148,217.16,163,0.0,0.01744186046511628,-74.22999999999999,-59.349999999999994,135.252,1.664,2.417
2024,Maharashtra,Nanded,Gyan Mata Vidya Vihar School,311206,638,20,0,231.76,198.5,202.28,148,217.16,163,0.0,0.03134796238244514,14.599999999999994,29.47999999999999,168.38,0.695,-0.502
2024,Maharashtra,Mumbai,"Pm Shri Kendriya Vidyalaya No.1, Colaba",311034,400,14,1,230.14,184.5,202.28,148,217.16,163,0.0025,0.0375,12.97999999999999,27.859999999999985,163.941,0.907,-0.062
2024,Maharashtra,Thane,Rj Thakur School And Degree College,311808,513,16,0,209.23,159.0,202.28,148,217.16,163,0.0,0.031189083820662766,-7.930000000000007,6.949999999999989,157.209,1.085,0.439
2024,Maharashtra,Washim,Sanmati Engineering College,313307,278,3,0,168.45,122.0,202.28,148,217.16,163,0.0,0.01079136690647482,-48.71000000000001,-33.83000000000001,141.023,1.289,1.384
2024,Maharashtra,Satara,Podar International School,311601,750,16,0,190.54,137.0,202.28,148,217.16,163,0.0,0.021333333333333333,-26.620000000000005,-11.740000000000009,154.67,1.157,0.566
2024,Maharashtra,Mumbai,"Jankidevi Public School,",311057,232,7,0,219.28,179.5,202.28,148,217.16,163,0.0,0.03017241379310345,2.1200000000000045,17.0,158.159,1.023,0.326
2024,Maharashtra,Beed,Karmveer Shikshan Prasarak Mandals College Of Education For Womens,310515,235,3,0,177.93,119.0,202.28,148,217.16,163,0.0,0.01276595744680851,-39.22999999999999,-24.349999999999994,154.408,1.114,0.416
2024,Maharashtra,Beed,Miliya High School,310512,353,4,0,167.54,123.0,202.28,148,217.16,163,0.0,0.0113314447592068,-49.620000000000005,-34.74000000000001,140.855,1.353,1.506
2024,Maharashtra,Mumbai,Vpma B R Tol English High School,311050,277,7,0,209.77,151.0,202.28,148,217.16,163,0.0,0.02527075812274368,-7.389999999999986,7.490000000000009,161.168,1.038,0.241
2024,Maharashtra,Satara,Abhaysinhraje Bhosale Institute Of Technology (Polytechnic),311606,469,9,0,193.18,137.0,202.28,148,217.16,163,0.0,0.019189765458422176,-23.97999999999999,-9.099999999999994,152.686,1.119,0.502
